"ad_date","campaign_id","adset_id","spend","impressions","reach","clicks","leads","value","url_parameters","total"
2022-04-10,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,6035,45626,16987,88,8,8638,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-04-03,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,65573,44793,30271,118,7,111636,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-02-28,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,0,0,0,0,0,0,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-08-07,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1416,3557,1076,24,0,1541,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-11-30,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,6950,40267,15002,484,12,11955,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-26,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,652,2706,6757,56,0,1093,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-04,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,12464,45861,47942,1920,35,13318,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-06-29,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2422,10870,13005,205,1,3913,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-10-27,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,309,724,2255,19,0,316,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2020-11-19,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,1083,12938,3255,330,8,1765,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-07-09,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2922,12276,10355,61,1,3059,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-20,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1843,3375,6794,109,3,1683,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-18,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,15292,30770,23124,206,6,12205,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-09-24,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1110,1032,2394,9,1,1014,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-02-01,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2800,10775,7184,130,2,2627,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-07-31,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,5074,7114,9727,28,2,5813,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2020-12-27,wZXc8Eos3JfIQ0EbtDy/Hw==,aIdD3fJn3Gl6WFPXa6ZZyA==,717,6236,4700,0,0,1157,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-10-24,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1517,3991,6366,39,0,1411,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-08,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,632,1824,5976,22,0,682,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-03-30,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,31453,9217,11212,203,1,25177,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2020-11-30,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,3984,17746,3856,320,7,6794,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-05-24,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,14392,16209,34512,182,2,19693,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-06-05,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,3385,35477,9507,96,2,5223,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-10,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,15527,50102,57338,527,9,24906,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-01,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,763,14784,6258,225,3,635,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-31,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2332,14090,22324,197,1,3157,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-09,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2291,10617,12458,153,4,2555,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-12,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2488,5141,5636,17,3,3501,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-06-30,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,2435,8407,18936,28,2,4082,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-04-05,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",3825,11325,13464,209,6,4003,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-17,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,821,6901,5997,2,0,914,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-09-14,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5184,9199,2791,61,2,6452,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-07-21,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,5390,14321,3375,149,4,7500,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-17,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,6644,40842,21701,490,12,10594,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-06-13,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,2543,19727,13571,120,2,2342,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-29,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,729,4181,3859,41,1,1257,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-25,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",6254,32530,24586,30,0,9493,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-04-15,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",5443,24029,37158,507,10,5207,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-22,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,18356,49273,83021,546,10,28137,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-03-27,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,68412,27172,50533,461,1,76360,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-03-30,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,27801,16539,6222,338,6,38782,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-11-26,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,12893,51646,11013,252,11,14915,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-04-17,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,1735,240,169,7,0,1982,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2021-08-13,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,3488,8930,7091,296,3,5886,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-10-02,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,9957,45919,23937,66,4,15219,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-05,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,5814,37238,12436,142,11,7318,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-11,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,2480,21895,14201,67,1,4034,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-04,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1003,2518,2596,23,0,1745,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-16,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,7251,78227,72367,253,14,9871,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-28,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2236,4068,3905,30,0,3349,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-19,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3348,16020,16629,148,4,5389,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-02-19,h4hWTQf6icvBNjHfA+zKhw==,MVc+HmWqkmrlUI6Iyjdw4w==,642,8206,19650,133,2,702,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-08,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,4924,11039,10028,47,1,7447,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-13,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,4211,12735,10638,142,1,6133,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-04-08,wZXc8Eos3JfIQ0EbtDy/Hw==,RARrsTtOviYO5s61lSG9YA==,326,3744,1847,10,0,298,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-11-17,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2476,1053,899,23,1,3937,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-23,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,216,3566,6124,45,0,518,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-16,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,8454,26122,15884,812,5,14126,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-12,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1270,2064,2217,26,1,2156,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-14,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,6696,13518,16069,294,3,5130,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-04-02,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,10146,27695,17587,29,2,15589,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-20,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,18527,99411,45000,752,21,31410,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-17,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2910,2430,3933,4,1,3677,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-05-28,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,2309,43912,28551,52,3,2725,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-09,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5829,4203,8477,79,1,8133,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-23,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-08-27,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1565,2811,2403,10,1,2503,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-11-10,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1449,5137,4548,95,1,1876,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-21,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,477,250,631,1,0,530,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-02,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,4534,23450,21367,243,4,6263,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-05-21,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,589,6217,11337,36,1,716,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-13,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,20932,15791,9169,263,1,26914,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-10-30,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2276,1687,5374,16,1,2917,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-26,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,808,723,3159,20,1,667,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-07,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,9627,11306,3664,306,7,16831,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-07-19,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1175,13161,8150,166,1,1763,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-05-31,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-05-15,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1098,892,515,13,1,1082,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-02,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1477,8245,5883,48,4,2441,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-14,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",1934,15592,41702,392,4,2799,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-04-25,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",12020,33747,41282,64,2,17466,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-12-19,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1458,2707,8204,80,2,1343,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-21,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2029,3487,9094,50,0,2089,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-25,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",6651,66265,47406,90,1,7671,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-15,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2660,7091,11802,177,2,2149,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-10,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5951,8531,11553,25,0,5586,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-10-27,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,3220,1593,5470,22,0,2679,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-08,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2168,7364,6285,49,2,2444,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-04-30,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2006,9090,7790,31,0,4588,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-20,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1999,11274,12239,184,0,3238,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-21,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,11920,9827,23975,378,3,19207,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-06-20,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2652,17979,17111,280,5,3987,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-15,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,15178,12178,30301,91,10,25105,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-02-21,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,3835,6287,5677,445,7,6298,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-10-25,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,12504,39229,32614,346,4,16384,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-21,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,31386,9112,31699,74,0,28488,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-22,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1881,3255,4434,16,1,2143,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-14,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2044,3982,10648,52,1,4704,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-05,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,985,9599,13468,126,3,2020,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-28,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,25031,47300,42047,350,6,36300,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-17,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,23370,96750,26238,850,26,22077,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2020-12-30,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,95,7030,1886,0,0,122,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2020-12-28,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,1487,27387,25160,10,0,2280,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-07-18,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,4647,18653,5722,141,2,5502,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-14,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,513,7520,13881,3,0,434,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-07-06,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,24235,81970,62821,1180,8,30342,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-27,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,754,7953,3549,72,3,763,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-24,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,67,44,109,2,0,56,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-10-10,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",23531,37014,33809,54,1,27500,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-23,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1852,9563,5445,159,3,2943,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-12,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,16217,15009,11381,389,10,20821,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-12,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,575,1865,1918,75,2,745,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-27,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,14584,5616,6607,199,4,17328,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-06-05,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1287,6174,6088,168,0,1355,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-03-30,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,1364,656,685,5,0,1773,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2022-05-14,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,3601,12302,15010,201,2,5150,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-02-17,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,639,9268,7875,109,2,585,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-03-26,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,3541,16754,12197,120,3,4366,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-09-21,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",8784,53692,36474,247,9,11330,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-26,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,5337,24310,14875,142,3,9158,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-12-18,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,7012,13789,18979,118,6,5979,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-05,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2237,3603,3655,26,1,3290,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-30,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,13538,23869,14841,88,1,10555,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-09,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,598,3363,1673,22,0,590,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-20,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2230,5405,2483,44,1,2138,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-04,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,30,7,17,0,0,37,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-08,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,3442,50493,41715,357,1,4577,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-24,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,94,1058,352,9,0,95,"",
2021-06-25,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,46174,68190,92124,869,14,38198,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-15,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,19308,30368,64130,1343,17,19574,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-02,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,7714,27380,10575,146,5,11913,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-05-10,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,101760,10746,33742,184,3,139689,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-09-13,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2068,23664,14241,119,0,3842,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-06,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1245,5843,1817,37,0,1086,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-06-13,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",2914,4670,1535,41,1,2368,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
