"ad_date","campaign_name","adset_name","spend","impressions","reach","clicks","leads","value","url_parameters"
2021-08-04,Wholesale,Wide,936,2625,2496,21,1,701,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-04-09,Expansion,Unknown,36921,20431,20494,94,1,37916,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-06-30,Expansion,Products,37053,6128,24850,124,4,27613,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-05-09,Promos,Parents,1640,7187,9522,53,0,1217,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-07,New items,Development,2428,6447,2769,57,3,3479,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-04-06,Hobbies,Outdoors,3643,12444,49233,169,13,3789,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-05,Wholesale,Clean,2360,10489,7588,89,0,1990,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-03-26,Hobbies,Outdoors,1012,9207,13232,115,6,731,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-05-13,Promos,Parents,1705,6801,6200,26,2,1540,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-08,Wholesale,Wide,914,977,4232,13,0,1085,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-06-25,Hobbies,Tinkering,8633,24343,20032,28,0,7494,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-03-24,Expansion,Top gear,439,86,121,3,0,303,utm_source=google&utm_mediun=cpc&utm_campaign=top_gear
2022-04-20,Hobbies,Outdoors,7606,47890,57129,85,12,10240,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-05-24,Hobbies,Specific,448,15693,9097,7,1,434,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-07-22,Wholesale,Wide,4999,8158,18158,62,1,6351,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-06-21,New items,Development,1858,10500,12496,274,6,1458,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-10-17,Wholesale,Clean,4582,2177,6282,18,1,6148,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-24,Wholesale,Clean,1113,1096,3257,5,1,1089,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-07-02,Expansion,Products,48577,10272,20402,19,0,42664,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2022-04-09,Expansion,Pretty,36493,12197,3304,115,4,37103,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-06-14,Expansion,Products,17140,5784,2363,85,3,19816,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-07-31,Wholesale,Interests,6409,3123,16542,131,1,9958,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-09-27,Crazy discounts,Improvement,2877,8484,14018,89,2,3474,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-31,Electronics,Narrow,13739,94422,15410,158,5,15424,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-01-25,Discounts,True power,1278,1398,2173,222,2,1449,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-27,Expansion,Pretty,10159,11219,11769,35,1,11589,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-06-20,Hobbies,Unlimited,1916,20886,8785,116,3,1553,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-05-06,Expansion,Products,25086,12126,28983,112,2,17317,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-08-11,Crazy discounts,Improvement,2670,5272,13393,44,7,2887,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-10-30,Wholesale,Clean,684,5670,5518,9,0,794,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-05-28,Hobbies,Outdoors,3026,40233,35819,237,3,2145,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-11-05,Wholesale,Clean,1168,3414,2390,29,1,818,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-27,Wholesale,Clean,347,2366,500,3,0,409,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-04-16,Expansion,Pretty,39576,17643,3644,127,0,41082,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-05-27,Electronics,Narrow,2145,4137,5141,33,1,2777,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-28,Wholesale,Starting up,1,4,2,0,0,1,utm_source=google&utm_mediun=cpc&utm_campaign=startup
2021-08-02,Crazy discounts,Improvement,1587,9059,15255,160,9,1226,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-08-05,Electronics,Narrow,6711,110292,91064,818,12,9519,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-21,Expansion,Pretty,12566,7596,8284,56,2,13957,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-06-08,Electronics,Narrow,444,8739,5895,16,1,641,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-23,Electronics,Narrow,4078,12902,10344,30,2,4695,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-29,Hobbies,Tinkering,7945,35002,10468,55,1,9522,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-28,Promos,Parents,3518,9382,30667,188,7,3240,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-07-01,New items,Development,1652,8134,8784,75,1,2281,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-05-03,Hobbies,Slow,7250,31691,10725,38,3,8166,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2020-12-12,Discounts,True power,1693,9043,3509,31,0,1500,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-23,Expansion,Top gear,389,501,339,6,0,437,utm_source=google&utm_mediun=cpc&utm_campaign=top_gear
2022-04-21,Expansion,Unknown,18687,9426,16708,451,3,23446,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-07-14,Wholesale,Interests,6773,8182,2747,69,2,9129,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-10-04,Promos,Parents,2213,23141,24053,81,0,3346,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-24,Hobbies,Tinkering,9840,81385,79958,526,0,10515,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-07-11,Crazy discounts,Improvement,2475,2862,11663,47,2,2051,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-08,Wholesale,Wide,2722,4032,5036,24,0,2246,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-09-04,Wholesale,Wide,651,2834,4034,10,0,475,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-03-24,Expansion,Products,3868,6313,9148,29,1,4227,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2022-05-09,Hobbies,Outdoors,839,6630,43482,30,6,742,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-03-25,Expansion,Streaming,20098,33651,38247,313,9,19877,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-03-20,Expansion,Pretty,12089,12685,12346,128,0,17071,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-06-14,Hobbies,Unlimited,2671,9363,4611,119,1,3068,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-18,Promos,Parents,1892,11340,13950,46,1,1487,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-27,Expansion,Unknown,16256,16400,6743,136,1,18768,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-09-14,Wholesale,Wide,583,3627,2378,23,1,422,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-26,Wholesale,Interests,1781,1895,1931,6,1,1623,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-05-01,Hobbies,Outdoors,11739,41473,71409,99,0,13998,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-04-14,Hobbies,Slow,519,22305,29362,260,4,625,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-06-15,Hobbies,Business,204,3630,5103,16,1,266,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2020-11-14,Discounts,Upgrades,1,7,6,0,0,1,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-22,Wholesale,Wide,54,338,554,2,0,58,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2020-11-25,Discounts,True power,398,4676,8490,316,3,271,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-17,Electronics,Narrow,35888,100834,39799,166,12,52608,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-24,Expansion,Streaming,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-06-19,Expansion,Products,41082,26653,17427,20,2,64792,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-10-07,Promos,Parents,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-14,Expansion,Pretty,29185,3297,11852,132,3,43265,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-05-05,Expansion,Products,12998,7859,5692,92,4,12074,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-12-30,Wholesale,Clean,1410,440,1444,7,0,1176,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-05-26,Promos,Parents,2987,4422,2753,15,1,3082,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-07-21,Wholesale,Wide,1551,16152,16083,34,3,2190,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2020-12-24,Discounts,True power,1904,3597,9038,143,5,2773,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-05-30,Electronics,Narrow,861,9649,1385,52,1,926,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-13,New items,Development,547,13296,9341,268,3,668,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-06-25,Wholesale,Starting up,106,1004,1347,5,0,112,utm_source=google&utm_mediun=cpc&utm_campaign=startup
2021-08-24,Promos,Parents,2130,25998,9406,198,1,1687,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-07-14,New items,Development,555,5529,10311,38,2,613,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-30,Promos,Parents,1128,13848,17374,34,4,1531,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-20,Electronics,Narrow,1037,1680,3397,40,1,1584,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-30,Hobbies,Slow,1542,15354,34872,104,3,1233,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-06-17,Promos,Parents,5533,25431,22358,213,1,6217,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-22,Crazy discounts,Improvement,927,7533,6007,287,2,1050,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-12-08,Wholesale,Interests,559,1542,978,6,1,546,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-06-27,Hobbies,Unlimited,3809,38218,13913,207,2,5741,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-05-08,Hobbies,Tinkering,11308,103882,19300,232,6,7566,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-04-15,Expansion,Products,21676,6430,8386,79,2,33919,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2022-05-17,Hobbies,Tinkering,1692,20944,23345,203,1,1372,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-06-21,Hobbies,Tinkering,1525,48929,21469,145,4,2144,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-12,Electronics,Narrow,17294,89694,26082,191,4,22804,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-10,Crazy discounts,Improvement,848,3613,4344,139,5,737,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-05-25,Hobbies,Quick,1131,4733,9379,72,2,1213,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-02-02,Discounts,True power,829,2051,2007,99,4,1129,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-07-19,Wholesale,Interests,2604,13210,14223,55,3,4266,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-05-23,Hobbies,Tinkering,7177,31385,21966,49,0,10039,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-03-21,Expansion,Top gear,234,148,86,2,0,158,utm_source=google&utm_mediun=cpc&utm_campaign=top_gear
2021-10-03,Wholesale,Clean,2276,8290,1806,46,3,3487,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-09-06,Wholesale,Clean,3223,9618,9205,45,1,4675,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-05-16,New items,Development,2635,6393,8389,257,4,1892,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-12-20,Wholesale,Wide,1178,2211,1642,10,1,1540,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-03-29,Hobbies,Slow,709,14653,14907,164,8,668,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-03,Wholesale,Interests,1993,14913,15259,17,4,1880,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-07-01,Crazy discounts,Improvement,322,9522,17192,28,5,354,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-08-03,Promos,Parents,5020,11447,7594,104,0,7294,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-11,Expansion,Streaming,14086,9061,7423,68,1,18370,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2020-11-18,Discounts,True power,372,15958,12117,105,2,407,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-01-03,Discounts,True power,4211,12160,14148,785,1,5815,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-10-22,Electronics,Narrow,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-09-01,Electronics,Narrow,37172,128102,59353,662,8,57921,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-11-03,Wholesale,Clean,1566,4034,5203,30,1,2295,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-04-17,Hobbies,Outdoors,3625,43502,15277,155,3,5945,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-10-20,Wholesale,Clean,2216,3782,3226,17,1,1467,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-01-17,Brand,Improved,41,728,1482,0,0,55,utm_source=google&utm_mediun=cpc&utm_campaign=recognition
2022-04-28,Hobbies,Outdoors,6653,71600,32973,179,7,10117,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-11-16,Wholesale,Interests,2140,1446,2039,20,0,3247,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-10-03,Wholesale,Interests,2430,4554,1494,37,1,3845,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-03-20,Expansion,Streaming,60914,21972,40164,584,10,56795,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-03-22,Expansion,Unknown,8643,3708,2403,90,2,8721,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-08-01,Wholesale,Wide,3321,8170,5764,16,1,3466,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-05-28,New items,Development,2929,14414,6401,191,0,3474,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-08-22,Electronics,Narrow,22269,107699,22115,457,10,16618,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-11-13,Wholesale,Wide,1421,1263,2217,18,1,2126,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-05-04,Hobbies,Outdoors,1780,30459,13161,155,6,1382,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-10,Wholesale,Wide,618,3433,1831,2,1,950,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-07-19,Promos,Parents,1978,20662,13979,34,0,1976,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-09-26,Promos,Parents,11366,9608,33986,129,0,13977,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-05-03,Promos,Parents,1155,5737,4508,91,0,795,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-07-12,Wholesale,Wide,6125,2499,9031,93,2,6366,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-04,Wholesale,Wide,2103,5676,6833,20,1,1781,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-11-18,Wholesale,Wide,2848,4291,3741,18,0,2792,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-10,Wholesale,Interests,1046,3318,4495,20,0,1395,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-09-30,Crazy discounts,Improvement,1523,8887,5313,47,1,1341,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-05-30,New items,Development,1930,6276,14215,44,1,1708,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-10-08,Electronics,Narrow,12542,45048,13262,214,3,12973,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-01-04,Wholesale,Wide,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-03-28,Hobbies,Tinkering,2400,40423,10139,377,14,3231,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-07-08,New items,Development,3742,5770,4716,75,3,2894,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-09-11,Crazy discounts,Improvement,352,12621,1802,150,2,389,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-05-24,Expansion,Products,24875,15208,15259,22,3,33827,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-10-07,Crazy discounts,Improvement,2683,5620,1966,16,3,3460,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-05-27,Hobbies,Slow,3806,28260,3895,34,1,4763,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-03-29,Expansion,Top gear,1129,622,385,6,0,805,utm_source=google&utm_mediun=cpc&utm_campaign=top_gear
2021-08-09,New items,Development,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-04-02,Expansion,Streaming,80054,34786,23612,272,2,91332,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-09-14,Promos,Parents,6315,12621,12838,101,3,5505,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-12-23,Wholesale,Clean,858,936,1356,9,1,789,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-05-17,Electronics,Narrow,517,7465,3748,20,0,820,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-25,Hobbies,Specific,3609,17550,15317,48,1,4664,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-12-21,Wholesale,Wide,1328,8901,5605,23,1,1424,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-05-13,Expansion,Products,5897,18517,23331,56,3,5734,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-07-15,Crazy discounts,Improvement,1959,9384,21321,197,5,2747,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-22,Wholesale,Interests,5577,24848,14821,130,4,4787,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-05-21,Hobbies,Slow,4812,5033,8550,46,4,6643,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-12,Promos,Parents,4433,7302,16455,31,1,4210,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-10-23,Wholesale,Interests,1416,3418,5976,8,1,1351,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-09-06,Promos,Parents,9928,21586,26170,299,2,13080,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-08,Hobbies,Outdoors,11451,14370,98650,385,7,10516,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-05-25,Hobbies,Outdoors,3931,24764,42497,144,3,4634,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2022-04-16,Expansion,Unknown,44195,19415,3764,206,1,70453,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-07-27,Promos,Parents,7242,23576,14941,117,3,11135,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-06-10,Hobbies,Unlimited,1083,1650,5069,33,0,1606,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-10-19,Electronics,Narrow,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-08,Crazy discounts,Improvement,855,21939,4354,325,0,733,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-27,Crazy discounts,Improvement,2343,10861,15482,131,1,2668,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-09-23,Wholesale,Interests,1205,3973,7595,63,1,1472,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-04-30,Promos,Parents,973,12451,2857,21,1,1265,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-10-04,Wholesale,Interests,2219,1242,1671,18,1,1651,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-08-27,Promos,Parents,5625,18074,25979,161,1,8004,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-10,Expansion,Unknown,18272,16495,12885,183,1,27392,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-07-02,New items,Development,2567,6433,2880,63,2,3144,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-08-29,Promos,Parents,8951,7772,5512,311,2,11288,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-09-20,Promos,Parents,7471,17144,13418,163,2,7544,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-21,Expansion,Streaming,14175,40831,19359,480,2,13028,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2021-10-23,Wholesale,Wide,1249,2173,834,14,1,1479,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-21,Wholesale,Interests,144,2888,3622,9,0,194,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-06-13,Hobbies,Unlimited,1416,6606,6876,72,1,1774,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-01-20,Brand,Improved,142,811,1215,1,0,111,utm_source=google&utm_mediun=cpc&utm_campaign=recognition
2021-09-25,Wholesale,Wide,14,31,58,0,0,23,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2021-12-05,Wholesale,Interests,869,5058,5915,7,1,852,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-04-09,Hobbies,Outdoors,820,13458,59534,658,8,612,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-12,Electronics,Narrow,33399,87597,20170,663,6,46593,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-25,Expansion,Pretty,25957,16764,4532,198,2,42436,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2020-11-15,Discounts,True power,682,5210,1882,130,2,1000,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-11,Expansion,Products,4700,11098,6079,38,3,3115,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-10-11,Crazy discounts,Improvement,2537,7760,6837,31,3,3341,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2020-12-19,Discounts,True power,884,11212,8531,207,6,581,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-05-23,Hobbies,Slow,3309,25692,30896,136,2,2619,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-24,Crazy discounts,Improvement,903,1973,3095,139,2,1063,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-07-09,Promos,Parents,3059,9447,14124,103,3,4414,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-10-10,Wholesale,Interests,2321,4331,2556,3,0,2619,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-12-10,Wholesale,Wide,605,6725,4642,27,0,476,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-04-22,Expansion,Products,28529,14903,7089,30,2,38152,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2022-04-08,Hobbies,Slow,4933,21594,42361,84,7,7262,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-31,Electronics,Narrow,11692,14118,77956,334,11,15180,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-06-24,Wholesale,Starting up,45,772,911,7,0,57,utm_source=google&utm_mediun=cpc&utm_campaign=startup
2021-06-28,Wholesale,Wide,995,2483,1434,12,1,1535,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-06-13,Expansion,Products,22504,12093,6014,68,2,15615,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-08-13,New items,Development,4738,13504,10462,249,5,6472,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-10-02,Electronics,Narrow,7909,34178,11373,166,1,6423,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-08-24,New items,Development,4377,13804,6783,61,3,4040,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2021-06-28,Wholesale,Interests,3543,1887,6715,10,3,2517,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-06-17,Expansion,Products,12084,20466,19820,64,0,10039,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2022-10-31,Expansion,Products,14153,6922,4800,29,2,20471,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-02-24,Discounts,True power,1948,8640,6633,110,0,1332,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-07-01,Hobbies,Unlimited,490,8516,15716,90,1,693,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-08-02,Electronics,Narrow,24147,55535,85747,330,2,32438,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-04-03,Expansion,Top gear,1708,405,621,2,0,2374,utm_source=google&utm_mediun=cpc&utm_campaign=top_gear
2021-08-07,Electronics,Narrow,28251,141012,42348,765,1,44216,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-03-26,Expansion,Streaming,41719,28359,34817,169,5,37088,utm_source=google&utm_mediun=cpc&utm_campaign=twitch
2022-05-20,Hobbies,Outdoors,3333,28367,29696,199,2,4578,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-05-28,Electronics,Narrow,2529,4866,4292,52,0,2827,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2021-12-22,Wholesale,Interests,481,1515,1905,11,0,701,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2022-07-02,Hobbies,Specific,0,0,0,0,0,0,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-10-18,Electronics,Narrow,2873,10140,2750,43,0,3415,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
2022-06-11,Expansion,Products,44721,17373,15833,72,2,42805,utm_source=google&utm_mediun=cpc&utm_campaign=upgrade
2021-07-03,Wholesale,Interests,11340,20386,16010,76,1,8609,utm_source=google&utm_mediun=cpc&utm_campaign=hobby
2021-10-02,Crazy discounts,Improvement,1171,12276,1855,77,2,1538,utm_source=google&utm_mediun=cpc&utm_campaign=nan
2022-03-30,Hobbies,Tinkering,556,7034,6130,162,4,782,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-12-18,Wholesale,Wide,879,2179,4900,15,0,964,utm_source=google&utm_mediun=cpc&utm_campaign=cheap
2022-03-27,Hobbies,Slow,438,22930,26013,392,10,577,utm_source=google&utm_mediun=cpc&utm_campaign=upgrades
2021-09-16,Electronics,Narrow,4438,12627,42533,235,6,3381,utm_source=google&utm_mediun=cpc&utm_campaign=discounts
